caption_text;media_id;link
"Badan Siber dan Sandi Negara ( BSSN) melakukan antisipasi terhadap ancaman siber pada Pilkada Serentak yang akan digelar 27 November 2024 untuk memastikan keamanan dan kelancaran pesta demokrasi tersebut.

“Pilkada Serentak 2024 dari sisi keamanan siber, kami akan memaksimalkan untuk menjaga dan memastikan, karena semua jaringan yang digunakan sudah kami petakan dan kemungkinan serangan bisa diprediksi,” kata Hinsa Siburian Kepala BSSN seperti dikutip Antara.

#suarasurabaya #suarasurabayamedia #pilkada2024 #antisipasisiber";3396069156924304704;https://www.instagram.com/p/C8hQuezIi1A/
"Let’s Run ! 🇮🇩🏃‍♂️🏃‍♀️ 
Patriot Run part 2 is coming back ! 

Dalam rangka menyambut Hari Kemerdekaan RI & memperingati HUT INI & IPPAT, dikesempatan tsb Pengwil Jatim Ikatan Notaris Indonesia, Pengwil Jatim Ikatan Pejabat Pembuat Akta Tanah & Alumni Notariat Airlangga, dgn bangga menyelenggarakan :

*🌸Patriot Run Floweria Blossom🌸*

event 5k fun run yg akan diadakan pada :

Hari/tgl : Minggu, 
  4 Agustus 2024
Pukul : 05.00 WIB
Lokasi : Alun Alun Surabaya 
  Jl. Gubernur Suryo, Sby
 
Akan ada hiburan, hadiah undian menarik & menangkan special prize bg runners dg kostum/atribut tema _flowers_ terbaik.

Dapatkan slot Anda *(personal/kolektif)* melalui link registrasi :
https://dorun.my.id/patriotrun_floweriablossom

Narahubung :
- Rini Idawati (081330640405)
- Vian (08970397008)
- Syarischa (082245330086)

Utk update info follow IG kami : @patriotrun_floweriablossom

Sampai jumpa digaris start ! 🇮🇩🏁
#ADV";3396060491326960834;https://www.instagram.com/p/C8hOwYVSDTC/
"Mini Bootcamp ""Jago Tampil"" adalah program intensif yang dirancang khusus untuk membantu pelajar SMP dan SMA mengembangkan keterampilan yang mendukung performa publik dan ekspresi diri.

Mengombinasikan pelatihan teori dengan praktik langsung. Peserta dapat segera menerapkan ilmu yang mereka peroleh untuk mendapatkan pengalaman nyata dan feedback konstruktif.

Peserta diharapkan dapat menjadi individu yang lebih percaya diri, berpenampilan baik, dan mampu mengekspresikan diri dengan lebih efektif di depan umum. Mereka juga diharapkan dapat menemukan passion mereka dan mengembangkan potensi diri secara maksimal.

Waktu: 10-11 Juli 2024
pukul: 08.00-17.00 WIB
Tempat: Nawasena Meeting Room Whiz Luxe Hotel Spazio Surabaya
Peserta: Siswa SMP dan SMA

Rp750.000
Fasilitas:
* Workshop
* e-Certificate
* Lunch
* Tes Minat Bakat

Daftar di event.suarasurabaya.net/jago

Contact Person 08113428546 (Rara)

#suarasurabaya #suarasurabayaacademy #jagotampil #minibootcamp #publicspeaking #eventsurabaya #bootcamp";3396038936720719816;https://www.instagram.com/p/C8hJ2uCoj_I/
"Fase kepulangan jemaah haji Indonesia dari Tanah Suci telah dimulai. Ditandai keberangkatan jemaah dari kloter 2 Embarkasi Solo (SOC-02) dari hotel di Makkah menuju ke Madinah.

Mereka dijadwalkan terbang ke Tanah Air dari Bandara Internasional Amir Muhammad bin Abdul Aziz (AMAA) Madinah.

Total 360 jemaah haji asal Temanggung dan Magelang, serta lima petugas yang tergabung dalam kloter ini. Selain SOC-02, ada lima kloter lainnya yang hari ini diberangkatkan menuju Madinah untuk kemudian terbang ke Tanah Air.

Kelima kloter itu adalah SOC-01, SOC-03, BDJ-01, UPG-01, dan SOC-05. Koper bagasi enam kloter ini sudah ditimbang sejak sebelum puncak haji.

Arsad Hidayat Direktur Bina Haji pada Ditjen Penyelenggaran Haji dan Umrah mengingatkan jemaah haji untuk tidak membawa barang-barang yang dilarang dalam penerbangan.

Mengacu pada GAC Airport Authority KSA, air Zamzam ukuran apapun dan kemasan apapun, dilarang untuk dimasukkan ke dalam barang bawaan penumpang, baik tas jinjing atau koper bagasi.

Jika terbukti membawa Zamzam, koper akan dibongkar dan ditahan, dikirim tidak bersamaan dengan kloter. Barang-barang terlarang seperti pisau, gunting atau lainnya yang masuk kategori barang terlarang juga harus dicek. Jangan sampai nanti terkendala untuk masuk,” ucapnya lagi.

Arsad juga berpesan agar setiap jemaah memastikan seluruh dokumen yang harus dibawa, tidak ada yang tertinggal. Misalnya, paspor dan boarding pass.

Jika tercecer, jemaah diminta segera komunikasikan dengan perangkat kloter. Supaya perangkat kloter atau pembimbing ibadah menyampaikan ke petugas yang ada di Madinah atau di bandara.

Arsad menambahkan, maskapai penerbangan, baik Garuda Indonesia maupun Saudia Airlines, merilis ketentuan bahwa jemaah hanya dapat membawa satu buah tas pasport, satu buah koper kecil (tas kabin atau tas jinjing) dengan berat maksimal 7 kg dan dibawa masing-masing penumpang, dan satu buah koper besar (koper bagasi) dengan berat maksimal 32 kg.

#newSS #suarasurabayamedia #Haji2024 #zamzamwater";3396031814458720578;https://www.instagram.com/p/C8hIPE6vMFC/
"Pendaftaran mahasiswa baru Fakultas Kedokteran Gigi (FKG) Universitas Muhammadiyah Surabaya masih di buka 

Segera daftarkan dirimu  di Fakultas Kedokteran Gigi UMSURABAYA 
Batas Pendaftaran Mahsiswa Baru Sampai 28 Juli 2024

Peluang masih terbuka lebar untuk bergabung menjadi bagian dari Fakultas Kedokteran Gigi UM Surabaya
Ayo Gabung menjadi mahasiswa Kedokteran Gigi Universitas Muhamamdiyah Surabaya, Kampus Sejuta Inovasi

Informasi lebih lanjut dapat mengunjungi website www.um-surabaya.ac.id.

#ADV";3396024143710773698;https://www.instagram.com/p/C8hGfc-h-HC/
"Wawasan Series Suara Surabaya akan kembali hadir! 
Diselenggarakan secara off-air dengan tajuk ""Berantas Gangguan Keamanan dan Ketertiban Umum""

Hari, Tanggal: Kamis, 27 Juni 2024
Waktu: 09.00-14.00 WIB
Tempat: Suara Surabaya Centre, Jl. Raya Bukit Darmo N0.22-24, Surabaya

Wawasan Series kali ini mengajak seluruh stakeholder/pemangku kepentingan bersama elemen masyarakat duduk bersama dalam sebuah Focus Group Discussion (FGD) untuk berkolaborasi, dan menciptakan komitmen bersama untuk kenyamanan warga Surabaya.

*Invitation only";3396016779304920202;https://www.instagram.com/p/C8hE0SVvGSK/
"Korsleting listrik diduga kuat jadi penyebab kebakaran bengkel damri di pool bus damri Jagir, Sidosermo, Surabaya, yang menghanguskan satu unit bus listrik, empat unit mobil dan tiga sepeda motor.

Laksita Rini Sevriani Kepala Dinas Pemadam Kebakaran Dan Penyelamatan (DPKP) Kota Surabaya bilang, panel listrik yang terjadi korsleting itu, berada di dekat bekleed jok yang berada di sekitar area parkir belakang.

Api semakin besar ketika membakar bekleed dan sempat dipadamkan menggunakan APAR namun tidak bisa teratasi. “Kemudian api merambat ke bus milik damri, mobil dan motor pribadi milik karyawan,” katanya.

#suarasurabaya #ssemenit #kebakaran #bengkeldamri #APAR #kebakaranbengkel";3396003966426206814;https://www.instagram.com/p/C8hB51aptJe/
"SeMAXin didepan! Yang lain memandang, kita yang dipandang! 😉

Gimana pendapatmu tentang NMAX “Turbo” ini, Friends? Coba komeng dibawah 😋

Mau tau informasi lain tentang Yamaha? Follow us @yamahafriends

#YamahaIndonesia #yamahafriends #yamahafriendsreels #SeMAXinDiDepan #YamahaTurbo #NMAXTurbo #Turbo";3395993835259108513;https://www.instagram.com/p/C8g_maCCRyh/
"Ini dia tips-tips yang bisa Jazz Lovers lakuin biar bisa dapat spot terbaik buat nonton Jazz Traffic Festival 2024.

Biar kamu gak ketinggalan buat ngerasain experience Jazz Traffic Festival 2024, yuk buruan dapatkan tiketnya di www.jazztraffic.com sekarang juga! Jangan lupa catat tempat dan tanggalnya ya!

📍 Grand City Surabaya
📅 14-15 September 2024

Nah, dari kiat-kiat diatas kamu tim mana nih? Komen dibawah ya! Dan amankan spot terbaik mu dengan cek out tiketnya sekarang juga!";3395978015464089060;https://www.instagram.com/p/C8g8AMsxeXk/
"Experience Indonesia’s first outdoor Disney event! 💫✨

Get ready to meet your favorite disney characters at Pakuwon City Mall 🤩
Join the Disney Carnival by PCM at The Courtyard, Pakuwon City Mall 

❗️Don’t miss out on the magic ❗️ 

#disneycarnivalpcm #pakuwoncitymall #ADV";3395970757548330011;https://www.instagram.com/p/C8g6WlPSEwb/
"Chika Alifia Wijaya, siswa kelas 11 SMA Negeri 1 Sidoarjo (Smanisda), berhasil terpilih sebagai awardee scholarship dari Garden of Hope (GOH) Foundation of Taiwan.

Keterangan yang diterima suarasurabaya.net, Sabtu (22/6/2024), Chika, yang aktif berkegiatan di dalam dan luar sekolah, berhasil menjadi salah satu dari 10 peserta terpilih dari seluruh Asia dalam program Asian Girls in Actions Project 2024.

Program Asian Girls in Actions bertujuan untuk mendukung perempuan berusia 15-19 tahun di Asia dalam menyelesaikan proyek yang selaras dengan minimal satu United Nations SDGs (Sustainable Development Goals).

Nantinya, Chika akan menjadi representasi satu-satunya dari Indonesia, bergabung dengan peserta dari berbagai negara Asia lainnya seperti Bangladesh, Bhutan, India, Mongolia, Nepal, Pakistan, Filipina, dan Taiwan.

Sebelumnya, dia mengajukan proposal proyek berjudul “Waste Warriors: Youth-led Waste Education for Orphan, Special Kids, and the Victim of Bully Children’s Empowerment” dan berhasil jadi yang paling menonjol di antara lebih dari 100 pendaftar dari seluruh dunia. Proses seleksi terdiri dari seleksi berkas dan deskripsi proyek serta wawancara.

Proyek Chika didasari oleh pentingnya penanaman pendidikan sejak usia dini, terutama untuk anak-anak kelompok khusus seperti anak yatim-dhuafa, anak berkebutuhan khusus, dan anak korban bullying.

Chika percaya bahwa semua anak, tanpa memandang status dan gender, memiliki kesempatan yang sama untuk mendapatkan pengetahuan. Proyek ini bertujuan mendukung SDGs nomor 4 (Pendidikan Berkualitas), nomor 10 (Mengurangi Kesenjangan), dan nomor 12 (Konsumsi dan Produksi yang Bertanggung Jawab)

Pada tanggal 13 Juli 2024, Chika bersama guru pendamping akan mewakili Indonesia dalam kegiatan Project-Based Learning (PBL) Workshop di Taiwan selama satu minggu. Di sana, Chika akan mendapatkan masukan dari guru-guru Sheng Kuang Catholic School, staf GOH Foundation, dan guru iEARN Taiwan terkait proyeknya.

Tekait hal ini, Bahrul Amig Kepala Dinas Lingkungan Hidup dan Kebersihan (DLHK) Kabupaten Sidoarjo turut bangga dan mengapresiasi prestasi Chika.

#newSS #suarasurabaya #SDGs #SMAN1Sidoarjo #asiangirlsinactionproject";3395948362787373057;https://www.instagram.com/p/C8g1QsfgsAB/
"Harta yang paling berharga adalah Keluarga!

Setelah menghiasi layar kaca dan layar lebar, @visinemaid dan @indonesia_kaya mempersembahkan Keluarga Cemara dalam pertunjukan panggung Musikal.

Tanggal: 21 Juni sampai 14 Juli 2024
Lokasi: Ciputra Artpreneur Jakarta

Nikmati pengalaman emosional yang menyentuh hati bersama jajaran cast musikal Keluarga Cemara

Harga tiket mulai Rp174 ribuan dan bisa dibeli di @loketcom. Info lengkap follow Instagram @musikalkeluargacemara dan dapatkan tiketnya sekarang!

Sampai ketemu di hari-H bersama Abah, Emak, Euis, dan Ara!

#MusikalKeluargaCemara #HartaBerharga #KembalikeKeluarga #KeluargaCemara #ADV";3395925813139201421;https://www.instagram.com/p/C8gwIjfvd2N/
"Pihak Empire Palace Surabaya sedang melakukan pengecekan terhadap lift yang sempat macet pada Sabtu (22/6/2024) pagi.

Wawan Setiawan Humas Empire Palace Surabaya mengatakan, pengecekan tersebut dilakukan bersama Badan Penanggulangan Bencana Daerah (BPBD) Kota Surabaya.

“Masih diselidiki, ini juga melibatkan teknisi untuk prosesnya,” katanya saat ditemui di Empire Palace, yang berlokasi di Jalan Blauran, Kecamatan Genteng, Surabaya.

Saat ini, lift yang sempat bermasalah tersebut dilakukan penutupan untuk tindaklanjut pemeriksaan.

Seluruh pengunjung Empire Palace Surabaya yang hendak naik ke lantai atas, kemudian diarahkan menggunakan lift lain yang tidak bermasalah.

“Kita akan lihat bagaimana kondisi mesinnya,” ucapnya.

Seperti diketahui, peristiwa lift macet tersebut terjadi sekitar pukul 08.20 WIB saat sekitar 40-an siswa siswi dari MTs swasta di Surabaya hendak naik ke lantai 10 dari lantai 1.

Simak selengkapnya di suarasurabaya.net, atau download aplikasi Suara Surabaya Mobile di App Store dan Google Play.

#newSS #beritaterbaru #newsupdate #suarasurabaya #suarasurabayamedia #radiosuarasurabaya #trendingtopic #news #info #beritaterkini";3395915659014330144;https://www.instagram.com/p/C8gt0yuvFcg/
"Informasi penting bagi pengguna jalan, agar waspada dan berhati-hati saat melintasi beberapa ruas jalan utama Kota Surabaya yang dipakai rute event lari Green Force Run 2024, Minggu tanggal 23 Juni. 

Ada rekayasa lalu lintas oleh Satlantas Polrestabes dan Dishub Kota Surabaya, yakni men-sterilkan sebagian lajur kanan dari segala kendaraan bermotor, termasuk sepeda. Diberlakukan antara pukul 05.00 hingga 09.00 WIB. 

Lajur yang disterilkan itu akan dipakai lebih dari 3.500 pelari dari tujuh negara yang ikut berpartisipasi pada #GreenForceRun2024.

Dengan rute menyusuri ruas jalan utama di Surabaya. Start dari kawasan Monumen Tugu Pahlawan. Berlanjut ke Jalan Tunjungan, Gubernur Suryo,  Yos Sudarso,  Ketabang Kali, Genteng, putar balik ke Jalan Ngemplak, Walikota Mustajab, Pemuda, belok ke Jalan Panglima Sudirman, Urip Sumoharjo, Raya Darmo, putar balik KBS menuju Mall Tunjungan Plaza, Jalan Embong Malang, Blauran, Bubutan,, menuju Jalan Indrapura, Rajawali, Kembang Jepun,  Jalan Samudra, Waspada, Siaga, Stasiun Kota, hingga garis finish kembali di Monumen Tugu Pahlawan.

Ayo rek! Berikan dukungan sekreatif dan seheboh mungkin di sepanjang rute yang dilalui peserta Green Force Run 2024, Minggu (23/6) nanti. 

Rekam aksi dukunganmu dan unggah  lewat akun Instagram pribadi. Jangan lupa tag ke akun Instagram @greenforcerun.  Juga ada “Jepret Beruntung” oleh fotografer-fotografer ofisial yang siap mengabadikan momen keseruan dukungan warga. Berhadiah e-money jutaan rupiah dan handphone.

Green Force Run 2024 presented by Persebaya Surabaya dan Pemkot Surabaya. Managed by DBL Indonesia. Supported by Kapal Api, Azawear, Antangin, Citicon, EJ Sport, MPM Honda, Bonteh, dan Nusa as Official Partners.Didukung juga oleh Oatside, Kahf, Jackson, Pirlo, Batugin, UMC Suzuki, Flash Fitness, Hope Physioterapy, Sunpride, Ayumie, Mayapada, OPPO, RS UBAYA, Persebaya Store, dan Fotoyu as Supporting Partners. Serta didukung Suara Surabaya FM 100, Harian Surya, TribunJatim.com, Event Suroboyo dan Surabaya Punya Info sebagai Media Partners.

Informasi selengkapnya bisa diakses juga melalui website resmi www.greenforcerun.id

#RekMlayuRek
#GreenForceRun2024
#ADV";3395876436300048702;https://www.instagram.com/p/C8gk6BuyKk-/
"Kebakaran kendaraan terjadi di Pool Bus Damri Jagir Sidoresmo Surabaya, Sabtu (22/6/2024). Asap hitam tebal terpantau membumbung tinggi sejak pukul 10.28 WIB.

Laksita Rini Kadis DPKP Surabaya menyebut, objek yang terbakar satu bus listrik, 4 mobil, dan 2 motor. 

#suarasurabaya #videonetter #kebakaran #damri #jagir #surabaya #buslistrik";3395821790784115469;https://www.instagram.com/p/C8gYe1IN9MN/
"Jenazah seorang pria tanpa identitas diperkirakan berumur 20 tahun ditemukan mengapung di perairan Selat Madura pada, Jumat (21/6/2024) malam.

Keterangan yang diterima Suara Surabaya, jenazah pria tersebut ditemukan oleh Ditpolairud Polda Jatim dalam kondisi menggunakan kaos hitam, sabuk SMPN 39 Surabaya dan celana sekolah SMA.

“Keterangan dari Tim Polairud jenazah ditemukan di selat Madura (Jalur Kapal Feri ke arah Madura) dengan kondisi terapung di permukaan air,” tulis Effendi petugas Command Center Surabaya, Jumat malam.

Tim Inafis Polres Pelabuhan Tanjung Perak Surabaya begitu tiba di lokasi kemudian langsung melakukan identifikasi terhadap jenazah tersebut. Setelahnya, jenazah dievakuasi petugas gabungan BPBD dan Dinsos Surabaya menggunakan mobil ambulance ke RSUD Dr. Soetomo.

Effendi menjelaskan, terkait informasi lebih lanjut soal penyebab meninggalnya korban dan kemungkinan-kemungkinan lain, saat ini masih menunggu Kepolisian.

“Kejadian penemuan jenazah ini masih dalam proses penyelidikan pihak Kepolisian,” jelasnya.

Simak selengkapnya di suarasurabaya.net, atau download aplikasi Suara Surabaya Mobile di App Store dan Google Play.

#newSS #beritaterbaru #newsupdate #suarasurabaya #suarasurabayamedia #radiosuarasurabaya #trendingtopic #news #info #beritaterkini";3395802598748202979;https://www.instagram.com/p/C8gUHjJvCfj/
"Puluhan siswa dilaporkan terjebak di dalam lift barang Grand Empire Palace Surabaya, Sabtu (22/6/2024) pagi. Abdul Rokhim pendengar SS melaporkan, di dalam lift ada sekitar 40 orang terdisi dari siswa dan orang dewasa terjebak sekitar 30 menit.

Evakuasi diupayakan lewat plafon sebelum petugas datang. Hingga video ini diunggah, Command Center Surabaya mengabarkan petugas sudah berhasil mengevakuasi semuanya.

#suarasurabaya #videonetter #lift #terjebaklift #Surabaya";3395761434880529282;https://www.instagram.com/p/C8gKwiUBlOC/
"Istilah 'gol tangan Tuhan' tidak bisa terlepas dari Diego Armando Maradona, pemain sepak bola Argentina pada Piala Dunia 1986. Pemain yang dijuluki 'El Pibe de Oro' atau 'Si Bocah Emas' itu menjebloskan bola ke gawang Inggris dengan tangannya, mengelabui kiper Peter Shilton sekaligus wasit asal Tunisia, Ali Bennaceur pada babak kedua perempat final laga Argentina vs Inggris yang digelar pada 22 Juni 1986 di Stadion Azteca, Mexico City.

Gol tangan Tuhan terjadi ketika Maradona berusaha mengejar bola yang melambung ke kotak penalti dan berhadapan dengan kiper Inggris Peter Shilton. Maradona kemudian menepis bola dengan tangan kirinya untuk mencetak gol ketika berhadapan dengan Shilton, yang berpostur 185 cm. Bola pun akhirnya masuk ke gawang Inggris. Spontan, para pemain Inggris protes dan menganggap bahwa itu adalah hands ball. Namun Ali Bennaceur, wasit kala itu, yang tidak melihat ada hands ball, tetap mengesahkan gol Maradona. Momen itulah yang memunculkan istilah 'gol Tangan Tuhan.'

Duel antara Argentina dan Inggris ketika itu berakhir dengan skor 2-1 untuk kemenangan Maradona dan timnya.

#suarasurabayamedia #suarasurabaya #onthissday #onthisday #historytoday #sejarah #history #DiegoMaradona #Gol #TanganTuhan #Argentina #PialaDunia #Meksiko";3395706726241508665;https://www.instagram.com/p/C8f-Ua7B505/
"Ikuti dan Sukseskan

Khitan Massal Gratis
Dalam Rangka rangkaian hari ulang tahun Suara Surabaya ke 41. Kerjasama NU CARE-LAZISNU JATIM, Majelis Telkomsel Taqwa & Suara Surabaya. 

Senin, 24 Juni 2024
Pukul 08.00 - Selesai
Di Suara Surabaya Center
Jl Raya Bukit Darmo no.22-24 Putat Gede Sukomanunggal Surabaya
Kuota 50 peserta

Fasilitas : 
- Tenaga kesehatan yg profesional & berpengalaman
- Sarung & celana khitan
- Bingkisan perlengkapan sekolah
- Makan siang

Daftar Sekarang melalui:
https://bit.ly/khitanlazisnu-ss

Konfirmasi WA:
0896 3009 2626
(Admin Lazisnu PWNU Jatim)";3395661518692927908;https://www.instagram.com/p/C8f0CkHJ8mk/
"Dinas Kependudukan dan Pencatatan Sipil (Dispendukcapil) Kota Surabaya menyebut masih ada 42.804 Kartu Keluarga (KK) yang terancam akan diblokir.

Untuk itu Eddy Christijanto Kepala Dispendukcapil Kota Surabaya mengingatkan warga yang KK-nya masuk dalam daftar pemblokiran supaya memenuhi proses klarifikasi berjenjang.

Pemblokiran itu diperuntukkan bagi warga yang berdomisili di alamat tercantum KK, tapi tidak berada di tempat tinggalnya. Hal ini menyulitkan Pemkot Surabaya untuk kepentingan program bantuan maupun pendataan penduduk.

“Klarifikasi ini untuk mengetahui apakah warga tersebut masih tinggal di lokasi yang sama atau pindah,” kata Eddy.

Eddy mengatakan, proses klarifikasi itu akan berlangsung sejak 13 Juni hingga 1 Agustus 2024 di kelurahan. Jangka waktu panjang ini supaya dimanfaatkan warga pemilik KK agar tidak diblokir pemkot.

Apabila KK terblokir, Eddy menyebut akan mempengaruhi proses permohonan pelayanan publik, seperti pembuatan rekening baru dan layanan BPJS.

“Kalau yang kaitannya dengan fasilitas kesehatan (BPJS) kami melakukan proses dan penanganan khusus. Dan yang untuk keperluan NPWP atau layanan administrasi yang butuh KTP kami juga fasilitasi,” ungkapnya.

Pihak Dispendukcapil Surabaya bakal membantu proses klarifikasi bagi warga yang terancam diblokir. Asalkan warga terbuka untuk mengikuti seluruh prosedur yang berlaku.

Imbauan klarifikasi KK itu juga ditujukan bagi warga yang di luar kota agar mengurus pindah tinggal dengan menyesuaikan daerahnya saat ini.

Kata Eddy, dinas terkait akan membantu proses pengurusan surat pengantar ke instansi yang sama di daerah lainnya.

“Ketika domisilinya pindah, maka kami sesuaikan dengan alamat domisili,” kata Eddy.

Berdasarkan hasil peninjauan petugas kelurahan dan kecamatan di masing-masing wilayahnya terhadap proses klarifikasi tercatat masih ada 42.408 KK yang terancam terblokir.

Eddy menyebut dari total 42.408 KK tersebut terdapat 97.408 jiwa yang masih belum diketahui keberadaannya oleh RT/RW, kelurahan, dan kecamatan.";3395394660772958178;https://www.instagram.com/p/C8e3XRToU_i/
"Menghadapi kemarau panjang 2024, pertanian harus siap dengan strategi yang tepat. Infografis berikut akan membantu memahami pentingnya antisipasi dan menjaga produktivitas pertanian selama musim kering.

Apakah kalian juga sudah bersiap menghadapi musim kemarau 2024 ini? Jika sudah, yuk tulis di kolom komentar apa saja antisipasi kalian!

#suarasurabaya #suarasurabayamedia #infografiSS #musimkemarau #pertanian #antisipasi";3395374593764273883;https://www.instagram.com/p/C8eyzQctK7b/
"Pemerintah Arab Saudi menyatakan bahwa pada musim haji 2024, sebagian korban meninggal bukanlah jemaah resmi. Hal ini dikonfirmasi oleh Kementrian Luar Negri Tunisia dan Yordania bahwa sebagian besar warganya yang meninggal saat menjalani haji tiba di Arab Saudi bukan dengan visa haji, namun dengan visa kunjungan, wisata, atau umrah.

AFP melaporkan data orang yang meninggal dunia karena terdampak cuaca panas terdapat 323 di antaranya merupakan warga negara Mesir. Selain itu, sekurangnya 40 individu dari Jordania dan 35 dari Tunisia.

Otoritas Saudi mengakui bahwa musim haji tahun ini diiringi dengan kenaikan suhu yang signifikan di Makkah hingga 45 derajat Celsius.

“Mereka pun rentan terhadap risiko kelelahan akibat panas, paparan sinar matahari, dan berjalan jauh di jalan kasar dan tidak beraspal yang memang bukan untuk digunakan pejalan kaki,” ucap Kementerian Media Arab Saudi dilansir dari suarasurabaya.net pada Kamis (20/6/2024).

#suarasurabaya #suarasurabayamedia #SSemenit #haji2024 #jamaah #arabsaudi";3395360032121554369;https://www.instagram.com/p/C8evfW3KgXB/
"Pendengar setia Monita Tahalea sini ngumpul!

Selain belasan tahun berkarier sebagai musisi dan penulis lagu, ternyata seorang Monita Tahalea punya keresahan besar tentang anak-anak

Menurut Monita tumbuh kembang pada anak tidak hanya bergantung pada orang tua, tapi juga lingkungan dan masyarakat juga harus turut support

Hingga saat ini dirinya menjadi Hope Ambasador Wahana Visi Indonesia, organisasi kemanusiaan yang memberdayakan anak

Apa saja pengalaman menarik Monita tentang anak-anak di berbagai penjuru Indonesia? 

Selengkapnya, simak Podcast Pulang Siaran yang tayang di Youtube channel Suara Surabaya!

#Suarasurabaya #Suarasurabayamedia #Podcast #MonitaTahalea #Anak #WahanaVisiIndonesia";3395333432944536731;https://www.instagram.com/p/C8epcScqqyb/
"Mini Bootcamp ""Jago Tampil"" adalah program intensif yang dirancang khusus untuk membantu pelajar SMP dan SMA mengembangkan keterampilan yang mendukung performa publik dan ekspresi diri.

Mengombinasikan pelatihan teori dengan praktik langsung. Peserta dapat segera menerapkan ilmu yang mereka peroleh untuk mendapatkan pengalaman nyata dan feedback konstruktif.

Peserta diharapkan dapat menjadi individu yang lebih percaya diri, berpenampilan baik, dan mampu mengekspresikan diri dengan lebih efektif di depan umum. Mereka juga diharapkan dapat menemukan passion mereka dan mengembangkan potensi diri secara maksimal.

Waktu: 10-11 Juli 2024 
pukul: 08.00-17.00 WIB
Tempat: Nawasena Meeting Room Whiz Luxe Hotel Spazio Surabaya
Peserta: Siswa SMP dan SMA

Rp750.000
Fasilitas:
* Workshop
* e-Certificate
* Lunch
* Tes Minat Bakat

Daftar di event.suarasurabaya.net/jago

Contact Person 08113428546 (Rara)

#suarasurabaya #suarasurabayaacademy #jagotampil #minibootcamp #publicspeaking #eventsurabaya #bootcamp";3395314655046747903;https://www.instagram.com/p/C8elLCKvUb_/
"Dapatkan Cantik Asli yang optimal dengan
Skinvestasi bersama Hayyu mulai dari sekarang!";3395300456381020119;https://www.instagram.com/p/C8eh8aoT_fX/
"Laporan warga yang menjadi korban penipuan ke Radio Suara Surabaya ternyata masih berlanjut. Sebelumnya ada perempuan bernama Suyanti (45 tahun), yang pada Kamis (20/6/2024) kemarin, mengaku mengalami kerugian hingga Rp115 juta.

Kini giliran Hendra Gunawan (64 tahun) dan Anis Fatmawati (32 tahun) yang pada, Jumat (21/6/2024), mengaku mengalami hal serupa. Khusus untuk Hendra, warga Babatan Pratama Surabaya itu mengaku mengalami kerugian dengan nilai fantastis hingga mencapai Rp520 juta atas penipuan dengan modus tawaran kerja.

Hendra saat mengudara, Jumat siang, menceritakan penipuan itu bermula ketika dia menemukan tawaran kerja dari platform Facebook pada 12 Mei 2024 lalu. Tertarik, dia kemudian menghubungi pihak yang memberi penawaran kerja melalui WhatsApp dan mendapatkan sejumlah misi yang mengharuskannya setor uang.

Sementara itu, di kasus lain yang menimpa Anis Fatmawati warga Putat Jaya, korban menceritakan naas yang menimpa dirinya berawal dari melihat postingan di Instagram mengatasnamakan Bukalapak, pada 12 Juni lalu.

Anis berharap kisahnya dapat menjadi pelajaran bagi orang lain agar tidak tergiur dengan tawaran-tawaran yang tidak jelas dan menghindari transaksi online yang berisiko tinggi. 

Simak selengkapnya di suarasurabaya.net, atau download aplikasi Suara Surabaya Mobile di App Store dan Google Play.

#newSS #beritaterbaru #newsupdate #suarasurabaya #suarasurabayamedia #radiosuarasurabaya #trendingtopic #news #info #beritaterkini";3395283951613713201;https://www.instagram.com/p/C8eeMPXhRsx/
"Kamu harus tau kalo Shafira punya Program Percepatan Haji yang bisa dinikmati oleh semua calon jamaah Haji Plus yang terdaftar di Shafira ✨️

Simak postingan di atas untuk tau detailnya yuk 👆

Mau berangkat haji lebih awal dari tahun perkiraan?
Ikuti terus informasi di sosial media Shafira atau hubungi

📍 Graha Shafira, Juanda Business Center 031 855 5558
📱 WhatsApp Hotline 081 1313 222
🔗 Klik link di Bio Instagram

#haji #haji2024 #hajishafira #shafiratourtravel #ADV";3395269049607650597;https://www.instagram.com/p/C8eazYyvf0l/
